65,income,0.9381,0.7954,0.8702
65,marital,0.9939,0.9614,0.982
66,income,0.9461,0.8106,0.9151
66,marital,0.9938,0.9604,0.9811
67,income,0.8474,0.7614,0.7839
67,marital,0.9939,0.9594,0.9792
68,income,0.944,0.7951,0.8938
68,marital,0.9899,0.9514,0.9717
69,income,0.9457,0.8103,0.9148
69,marital,0.994,0.9597,0.981
70,income,0.9411,0.789,0.8753
70,marital,0.9939,0.9596,0.9793
71,income,0.9462,0.7982,0.893
71,marital,0.9917,0.9692,0.9823
72,income,0.8302,0.7579,0.7753
72,marital,0.9941,0.9585,0.9788
73,income,0.9458,0.7989,0.8917
73,marital,0.994,0.958,0.9768
74,income,0.9375,0.7982,0.9002
74,marital,0.9941,0.9597,0.9796
75,income,0.9407,0.7923,0.8632
75,marital,0.9938,0.9614,0.9817
76,income,0.9451,0.796,0.8804
76,marital,0.993,0.9626,0.9829
77,income,0.9094,0.7476,0.8537
77,marital,0.9937,0.9625,0.9833
78,income,0.9472,0.788,0.8672
78,marital,0.994,0.9609,0.9812
79,income,0.947,0.792,0.8821
79,marital,0.9936,0.9596,0.9789
80,income,0.9469,0.7903,0.8471
80,marital,0.9939,0.9603,0.9799
81,income,0.9367,0.9368,0.9288
81,marital,0.994,0.9604,0.9799
82,income,0.9465,0.7918,0.8608
82,marital,0.9941,0.9597,0.9794
83,income,0.9444,0.7917,0.8615
83,marital,0.9942,0.9574,0.9772
84,income,0.9416,0.7945,0.8465
84,marital,0.9941,0.9595,0.9788
85,income,0.9471,0.7889,0.854
85,marital,0.9942,0.9579,0.9773
86,income,0.9467,0.7862,0.8559
86,marital,0.9939,0.9606,0.98
87,income,0.9379,0.7682,0.8098
87,marital,0.9938,0.9611,0.9811
88,income,0.9469,0.789,0.8526
88,marital,0.9942,0.9588,0.978
89,income,0.946,0.7984,0.8978
89,marital,0.993,0.9647,0.9855
90,income,0.9398,0.9176,0.9341
90,marital,0.9934,0.9579,0.9781
91,income,0.9438,0.8096,0.9098
91,marital,0.9936,0.9625,0.9828
92,income,0.9455,0.7906,0.8747
92,marital,0.994,0.9613,0.9802
93,income,0.9113,0.7391,0.7985
93,marital,0.992,0.9585,0.9773
94,income,0.9436,0.7944,0.8658
94,marital,0.9938,0.9573,0.975
95,income,0.9472,0.7885,0.8544
95,marital,0.9942,0.9599,0.9787
96,income,0.9417,0.8379,0.9324
96,marital,0.9932,0.9581,0.9772
97,income,0.9371,0.8011,0.8834
97,marital,0.994,0.9603,0.9789
98,income,0.9385,0.8016,0.8675
98,marital,0.9939,0.9618,0.9808
99,income,0.9461,0.7899,0.866
99,marital,0.9939,0.9617,0.9816
0,income,0.9157,0.9056,0.9047
0,marital,0.9625,0.9579,0.9627
1,income,0.9155,0.9066,0.8993
1,marital,0.9789,0.9707,0.9733
2,income,0.9261,0.9157,0.9123
2,marital,0.9781,0.9556,0.9727
3,income,0.9132,0.904,0.898
3,marital,0.9834,0.9565,0.9727
4,income,0.9034,0.9029,0.896
4,marital,0.9868,0.9562,0.972
5,income,0.9142,0.9035,0.8987
5,marital,0.9898,0.9696,0.9783
6,income,0.8858,0.8696,0.8679
6,marital,0.9895,0.9576,0.9707
7,income,0.9224,0.9135,0.9103
7,marital,0.9916,0.9698,0.9787
8,income,0.9065,0.893,0.8896
8,marital,0.9914,0.9701,0.9785
9,income,0.8571,0.8384,0.8381
9,marital,0.9927,0.971,0.9795
10,income,0.8598,0.8474,0.846
10,marital,0.9913,0.9729,0.9818
11,income,0.8652,0.8525,0.854
11,marital,0.9823,0.9689,0.9727
12,income,0.9263,0.9179,0.9116
12,marital,0.9921,0.9793,0.9817
13,income,0.9325,0.9209,0.917
13,marital,0.9916,0.9815,0.9837
14,income,0.928,0.9211,0.9131
14,marital,0.9927,0.9766,0.981
15,income,0.9077,0.9009,0.8966
15,marital,0.9913,0.9805,0.982
16,income,0.9327,0.9257,0.9192
16,marital,0.993,0.9822,0.9822
17,income,0.8874,0.8785,0.8719
17,marital,0.9931,0.982,0.9835
18,income,0.9206,0.9128,0.9065
18,marital,0.9932,0.9797,0.9826
19,income,0.9328,0.926,0.9214
19,marital,0.9928,0.9812,0.9829
20,income,0.923,0.9163,0.9109
20,marital,0.9746,0.9647,0.9669
21,income,0.9225,0.9275,0.9158
21,marital,0.9931,0.9814,0.9828
22,income,0.9306,0.9263,0.9183
22,marital,0.9886,0.98,0.9827
23,income,0.928,0.923,0.9139
23,marital,0.9929,0.9829,0.9838
24,income,0.9326,0.9266,0.9184
24,marital,0.9934,0.9828,0.984
25,income,0.9239,0.9159,0.9067
25,marital,0.9935,0.9818,0.9829
26,income,0.9242,0.9201,0.9103
26,marital,0.992,0.9824,0.982
27,income,0.8889,0.8792,0.8733
27,marital,0.9788,0.9678,0.9699
28,income,0.931,0.9266,0.9199
28,marital,0.9933,0.9839,0.9858
29,income,0.9316,0.9275,0.9221
29,marital,0.9934,0.983,0.9863
30,income,0.8522,0.8391,0.8441
30,marital,0.9934,0.9802,0.9832
31,income,0.9282,0.9214,0.9172
31,marital,0.9936,0.9792,0.9849
32,income,0.9045,0.898,0.889
32,marital,0.9932,0.9819,0.9858
33,income,0.9333,0.9269,0.9216
33,marital,0.9935,0.979,0.9838
34,income,0.9341,0.9263,0.919
34,marital,0.9934,0.9813,0.9856
35,income,0.9227,0.9131,0.9079
35,marital,0.9932,0.9813,0.9865
36,income,0.9252,0.9198,0.9176
36,marital,0.9931,0.983,0.9847
37,income,0.936,0.9276,0.9241
37,marital,0.9936,0.9809,0.9857
38,income,0.9261,0.9144,0.9125
38,marital,0.9933,0.9793,0.9863
39,income,0.9284,0.9247,0.918
39,marital,0.9919,0.9808,0.9841
40,income,0.9099,0.9002,0.8953
40,marital,0.9938,0.9788,0.9843
41,income,0.9092,0.8986,0.8916
41,marital,0.9924,0.9803,0.9836
42,income,0.884,0.8699,0.865
42,marital,0.9936,0.9789,0.9869
43,income,0.931,0.9201,0.9198
43,marital,0.9937,0.9763,0.9838
44,income,0.9248,0.9123,0.911
44,marital,0.9819,0.9604,0.972
45,income,0.9344,0.9262,0.9203
45,marital,0.9936,0.9748,0.9862
46,income,0.9236,0.9135,0.9076
46,marital,0.9929,0.9804,0.9857
47,income,0.9296,0.9198,0.916
47,marital,0.9933,0.9784,0.9862
48,income,0.8759,0.8588,0.8595
48,marital,0.9938,0.9769,0.9878
49,income,0.8847,0.8709,0.8666
49,marital,0.9934,0.9778,0.9867
50,income,0.9024,0.8853,0.8812
50,marital,0.9934,0.9759,0.9866
51,income,0.913,0.8999,0.8973
51,marital,0.9937,0.9759,0.9869
52,income,0.9252,0.914,0.9119
52,marital,0.9933,0.9788,0.9868
53,income,0.9298,0.9229,0.9188
53,marital,0.9879,0.9735,0.9815
54,income,0.9251,0.9117,0.9108
54,marital,0.9934,0.9755,0.9868
55,income,0.9155,0.9065,0.8965
55,marital,0.9818,0.9576,0.9711
56,income,0.9354,0.9281,0.9234
56,marital,0.994,0.9718,0.9866
57,income,0.937,0.9266,0.9227
57,marital,0.9938,0.9718,0.9874
58,income,0.9005,0.8859,0.8807
58,marital,0.994,0.9699,0.9843
59,income,0.9116,0.8976,0.8928
59,marital,0.9941,0.9675,0.9835
60,income,0.9161,0.9019,0.9002
60,marital,0.9931,0.9666,0.9838
61,income,0.8965,0.8772,0.8749
61,marital,0.9884,0.9618,0.9798
62,income,0.9246,0.9106,0.9078
62,marital,0.994,0.9699,0.986
63,income,0.9346,0.9245,0.9206
63,marital,0.9933,0.973,0.9866
64,income,0.9288,0.9192,0.9139
64,marital,0.9928,0.9742,0.9848
65,income,0.882,0.8769,0.8615
65,marital,0.9926,0.9734,0.9844
66,income,0.908,0.8911,0.8871
66,marital,0.9935,0.9719,0.9872
67,income,0.9133,0.9008,0.8968
67,marital,0.9923,0.9734,0.9837
68,income,0.9236,0.912,0.9105
68,marital,0.9941,0.9667,0.9822
69,income,0.928,0.9144,0.9149
69,marital,0.9939,0.9694,0.9855
70,income,0.9221,0.9064,0.9013
70,marital,0.9933,0.9738,0.9878
71,income,0.8732,0.8439,0.8511
71,marital,0.9938,0.969,0.9856
72,income,0.9283,0.917,0.9146
72,marital,0.9914,0.97,0.9817
73,income,0.9354,0.9241,0.9191
73,marital,0.994,0.9641,0.98
74,income,0.933,0.9233,0.9156
74,marital,0.9941,0.9653,0.9806
75,income,0.9324,0.921,0.915
75,marital,0.9941,0.9656,0.9814
76,income,0.9276,0.9157,0.9102
76,marital,0.9918,0.9698,0.9808
77,income,0.9337,0.9244,0.9188
77,marital,0.9941,0.9639,0.9794
78,income,0.9341,0.9231,0.9211
78,marital,0.9935,0.9621,0.9778
79,income,0.9227,0.9089,0.9054
79,marital,0.9941,0.9653,0.9828
80,income,0.9281,0.9154,0.9117
80,marital,0.9937,0.9649,0.9816
81,income,0.8366,0.8037,0.8181
81,marital,0.9939,0.9661,0.9844
82,income,0.9234,0.9092,0.9072
82,marital,0.9942,0.9636,0.9802
83,income,0.9176,0.9015,0.8976
83,marital,0.994,0.964,0.981
84,income,0.9298,0.9159,0.9129
84,marital,0.9941,0.9635,0.9796
85,income,0.9082,0.8878,0.8847
85,marital,0.9942,0.9626,0.979
86,income,0.8773,0.8514,0.8552
86,marital,0.9941,0.9632,0.9797
87,income,0.9361,0.9256,0.9201
87,marital,0.9941,0.962,0.9782
88,income,0.9366,0.9271,0.9204
88,marital,0.9935,0.9677,0.9848
89,income,0.9328,0.9205,0.914
89,marital,0.9941,0.9646,0.9816
90,income,0.919,0.9009,0.8975
90,marital,0.994,0.9634,0.9817
91,income,0.9152,0.8995,0.8973
91,marital,0.9939,0.9644,0.982
92,income,0.9273,0.9147,0.9079
92,marital,0.9942,0.9625,0.9792
93,income,0.9207,0.9063,0.9001
93,marital,0.9942,0.9619,0.9794
94,income,0.8844,0.8656,0.8632
94,marital,0.9941,0.9625,0.9803
95,income,0.9004,0.8803,0.8756
95,marital,0.9942,0.9631,0.9807
96,income,0.9237,0.9091,0.9046
96,marital,0.9896,0.9581,0.9757
97,income,0.9214,0.9034,0.9001
97,marital,0.9943,0.9623,0.9783
98,income,0.9321,0.9226,0.9163
98,marital,0.989,0.9547,0.9736
99,income,0.9189,0.9023,0.8997
99,marital,0.9941,0.9629,0.9814
0,income,0.751,0.748,0.7514
0,marital,0.9879,0.975,0.982
1,income,0.7505,0.7445,0.7506
1,marital,0.9876,0.9761,0.9808
2,income,0.7533,0.7394,0.7459
2,marital,0.99,0.981,0.9877
3,income,0.7573,0.7487,0.7546
3,marital,0.9907,0.9863,0.9867
4,income,0.757,0.748,0.754
4,marital,0.9897,0.9761,0.9867
5,income,0.7587,0.7498,0.7543
5,marital,0.984,0.9798,0.9806
6,income,0.9274,0.9124,0.9101
6,marital,0.991,0.986,0.986
7,income,0.9295,0.9148,0.9149
7,marital,0.9904,0.9828,0.9827
8,income,0.9298,0.9138,0.912
8,marital,0.99,0.9813,0.9826
9,income,0.9313,0.917,0.9156
9,marital,0.9916,0.9744,0.9859
10,income,0.9299,0.9206,0.9177
10,marital,0.9917,0.9867,0.9854
11,income,0.9137,0.9007,0.8962
11,marital,0.9918,0.9737,0.9871
12,income,0.9315,0.9225,0.9173
12,marital,0.9923,0.9712,0.9827
13,income,0.9072,0.8972,0.8866
13,marital,0.992,0.9699,0.9809
14,income,0.9245,0.9163,0.9117
14,marital,0.9922,0.9691,0.9792
15,income,0.9314,0.9213,0.9176
15,marital,0.9918,0.987,0.986
16,income,0.9333,0.9263,0.9209
16,marital,0.992,0.9748,0.9848
17,income,0.9223,0.9096,0.9058
17,marital,0.9922,0.9802,0.9874
18,income,0.8545,0.8385,0.842
18,marital,0.9919,0.9823,0.987
19,income,0.8909,0.8767,0.8726
19,marital,0.9921,0.9758,0.9866
20,income,0.933,0.9295,0.9235
20,marital,0.9928,0.9807,0.9863
21,income,0.9347,0.9274,0.9216
21,marital,0.9924,0.9866,0.9865
22,income,0.7615,0.7562,0.757
22,marital,0.9921,0.9866,0.9868
23,income,0.7602,0.7603,0.7579
23,marital,0.9929,0.9791,0.9875
24,income,0.7625,0.7586,0.7572
24,marital,0.9928,0.9828,0.9872
25,income,0.7627,0.7627,0.7582
25,marital,0.9925,0.9832,0.9865
26,income,0.762,0.7571,0.7565
26,marital,0.9937,0.9815,0.9873
27,income,0.7627,0.7611,0.7578
27,marital,0.9928,0.9843,0.9866
28,income,0.7609,0.759,0.7587
28,marital,0.9932,0.9832,0.9864
29,income,0.7623,0.758,0.7557
29,marital,0.9925,0.9863,0.9867
30,income,0.7615,0.759,0.7574
30,marital,0.993,0.9869,0.9866
31,income,0.764,0.7655,0.7576
31,marital,0.9922,0.9641,0.9767
32,income,0.761,0.7585,0.7549
32,marital,0.9927,0.9685,0.981
33,income,0.7615,0.7588,0.7552
33,marital,0.9918,0.9864,0.9863
34,income,0.762,0.7648,0.7588
34,marital,0.9929,0.9856,0.9863
35,income,0.7625,0.7579,0.7562
35,marital,0.9917,0.981,0.9844
36,income,0.7624,0.7565,0.7572
36,marital,0.9922,0.9809,0.9863
37,income,0.7629,0.7602,0.7587
37,marital,0.992,0.9755,0.9858
38,income,0.7621,0.7561,0.756
38,marital,0.9921,0.9697,0.9834
39,income,0.7619,0.7571,0.756
39,marital,0.9923,0.9857,0.9862
40,income,0.7648,0.7669,0.7592
40,marital,0.9938,0.9732,0.9859
41,income,0.7618,0.7587,0.7562
41,marital,0.993,0.9741,0.9856
42,income,0.7622,0.7578,0.7563
42,marital,0.9939,0.9776,0.9863
43,income,0.7627,0.761,0.7573
43,marital,0.9934,0.9856,0.9864
44,income,0.7625,0.7549,0.7569
44,marital,0.9928,0.9868,0.9876
45,income,0.7631,0.758,0.7573
45,marital,0.9924,0.9792,0.9852
46,income,0.7633,0.7601,0.7568
46,marital,0.9936,0.9813,0.9866
47,income,0.7626,0.7604,0.7583
47,marital,0.9938,0.9841,0.9865
48,income,0.7627,0.7577,0.7571
48,marital,0.9932,0.9857,0.9869
49,income,0.7627,0.756,0.7558
49,marital,0.9932,0.9866,0.9869
50,income,0.7619,0.7584,0.7545
50,marital,0.9938,0.9859,0.9872
51,income,0.7625,0.7556,0.7576
51,marital,0.994,0.9835,0.9871
52,income,0.7626,0.7601,0.7567
52,marital,0.994,0.9862,0.9877
53,income,0.7634,0.7562,0.7567
53,marital,0.9927,0.9737,0.9853
54,income,0.765,0.7666,0.7569
54,marital,0.9939,0.9856,0.987
55,income,0.7625,0.7583,0.7571
55,marital,0.9939,0.9855,0.9868
56,income,0.763,0.7575,0.7552
56,marital,0.9936,0.9864,0.9878
57,income,0.7636,0.7611,0.7554
57,marital,0.9932,0.9804,0.987
58,income,0.7613,0.7533,0.7513
58,marital,0.9931,0.978,0.9862
59,income,0.7695,0.7652,0.7638
59,marital,0.9938,0.9793,0.9852
60,income,0.7642,0.7628,0.7571
60,marital,0.9933,0.9795,0.9867
61,income,0.7642,0.7639,0.757
61,marital,0.9939,0.9844,0.9874
62,income,0.7645,0.7632,0.7563
62,marital,0.9936,0.9813,0.987
63,income,0.7644,0.7651,0.7571
63,marital,0.9942,0.9869,0.9878
64,income,0.7626,0.7601,0.7557
64,marital,0.9941,0.9862,0.9872
65,income,0.7642,0.7642,0.7572
65,marital,0.9935,0.9818,0.9869
66,income,0.7632,0.7572,0.7541
66,marital,0.9936,0.9865,0.9876
67,income,0.7636,0.7597,0.7541
67,marital,0.9938,0.9868,0.9875
68,income,0.7646,0.7662,0.7574
68,marital,0.993,0.985,0.9862
69,income,0.7631,0.7573,0.7546
69,marital,0.9937,0.9869,0.9879
70,income,0.7618,0.7546,0.7542
70,marital,0.9938,0.9862,0.9876
71,income,0.762,0.7572,0.7507
71,marital,0.9924,0.9831,0.9858
72,income,0.7627,0.7613,0.7501
72,marital,0.9942,0.9847,0.9874
73,income,0.7642,0.7672,0.7522
73,marital,0.9939,0.9816,0.9876
74,income,0.7636,0.7636,0.7526
74,marital,0.9941,0.9837,0.9867
75,income,0.7635,0.7584,0.7546
75,marital,0.9924,0.9817,0.9833
76,income,0.7631,0.756,0.7511
76,marital,0.9939,0.9813,0.9866
77,income,0.7634,0.7624,0.7531
77,marital,0.9931,0.9771,0.9854
78,income,0.7604,0.7552,0.7432
78,marital,0.993,0.985,0.9874
79,income,0.7618,0.7519,0.7539
79,marital,0.9938,0.9747,0.9823
80,income,0.7645,0.7637,0.7527
80,marital,0.9929,0.9849,0.9866
81,income,0.7632,0.7564,0.7545
81,marital,0.9941,0.9843,0.9875
82,income,0.7625,0.7566,0.7502
82,marital,0.9941,0.9836,0.9879
83,income,0.7655,0.765,0.7541
83,marital,0.9942,0.979,0.9866
84,income,0.7627,0.7541,0.7514
84,marital,0.9936,0.9692,0.9798
85,income,0.7628,0.7549,0.7534
85,marital,0.9938,0.9806,0.9864
86,income,0.7627,0.7552,0.7513
86,marital,0.9933,0.9739,0.9808
87,income,0.7641,0.7623,0.754
87,marital,0.9932,0.9692,0.9842
88,income,0.7646,0.7612,0.7515
88,marital,0.9938,0.9734,0.9849
89,income,0.7634,0.7555,0.7497
89,marital,0.9943,0.9754,0.9846
90,income,0.7635,0.7576,0.7513
90,marital,0.9943,0.9777,0.985
91,income,0.7619,0.7599,0.749
91,marital,0.994,0.9717,0.982
92,income,0.7634,0.7568,0.7514
92,marital,0.994,0.9784,0.9848
93,income,0.7658,0.7623,0.7523
93,marital,0.9937,0.9736,0.9831
94,income,0.7634,0.7538,0.751
94,marital,0.9938,0.9751,0.9819
95,income,0.7675,0.7638,0.758
95,marital,0.9938,0.9828,0.9871
96,income,0.7631,0.7553,0.7504
96,marital,0.994,0.9864,0.9871
97,income,0.7633,0.7522,0.7508
97,marital,0.9933,0.9869,0.9877
98,income,0.7627,0.7605,0.7397
98,marital,0.9942,0.9868,0.9869
99,income,0.7632,0.7538,0.7477
99,marital,0.994,0.9866,0.9873
0,income,0.9212,0.9108,0.9136
0,marital,0.9884,0.9566,0.9639
1,income,0.9162,0.901,0.9064
1,marital,0.9856,0.9642,0.9708
2,income,0.9261,0.9143,0.9155
2,marital,0.9895,0.9741,0.9785
3,income,0.9263,0.9064,0.9109
3,marital,0.988,0.986,0.9794
4,income,0.9342,0.9165,0.9159
4,marital,0.9918,0.9666,0.9738
5,income,0.9401,0.9227,0.9206
5,marital,0.983,0.9517,0.9627
6,income,0.9373,0.925,0.9219
6,marital,0.9918,0.9635,0.9735
7,income,0.9342,0.9286,0.9203
7,marital,0.9835,0.9701,0.9743
8,income,0.9383,0.9235,0.9209
8,marital,0.9815,0.966,0.9702
9,income,0.9382,0.9297,0.9277
9,marital,0.9911,0.9864,0.9829
10,income,0.9425,0.9279,0.9258
10,marital,0.9892,0.9855,0.9812
11,income,0.942,0.9262,0.9251
11,marital,0.9934,0.98,0.982
12,income,0.9398,0.927,0.9242
12,marital,0.9923,0.965,0.9772
13,income,0.9412,0.9266,0.9246
13,marital,0.9912,0.9641,0.9716
14,income,0.9418,0.9227,0.9229
14,marital,0.9886,0.9625,0.9695
15,income,0.9423,0.9263,0.926
15,marital,0.9918,0.9669,0.9773
16,income,0.9417,0.9325,0.9276
16,marital,0.9864,0.9638,0.9733
17,income,0.9418,0.8903,0.932
17,marital,0.9927,0.9634,0.9754
18,income,0.9443,0.9161,0.9308
18,marital,0.99,0.9695,0.9757
19,income,0.9425,0.9246,0.9296
19,marital,0.9937,0.9699,0.9811
20,income,0.9415,0.9325,0.9324
20,marital,0.9929,0.9697,0.9786
21,income,0.9426,0.8861,0.9321
21,marital,0.9872,0.958,0.962
22,income,0.9439,0.8697,0.9328
22,marital,0.991,0.9662,0.9762
23,income,0.9381,0.8117,0.9175
23,marital,0.9926,0.9659,0.977
24,income,0.9447,0.8241,0.9309
24,marital,0.9939,0.9657,0.9785
25,income,0.9443,0.8438,0.9349
25,marital,0.9754,0.9546,0.9563
26,income,0.9439,0.8447,0.9349
26,marital,0.9811,0.9566,0.9635
27,income,0.9456,0.8029,0.9172
27,marital,0.9882,0.9606,0.9685
28,income,0.9448,0.8234,0.9344
28,marital,0.9907,0.961,0.9713
29,income,0.9446,0.8037,0.9196
29,marital,0.9926,0.9655,0.9785
30,income,0.9458,0.7941,0.8955
30,marital,0.9898,0.9625,0.9736
31,income,0.9426,0.7873,0.8932
31,marital,0.9918,0.9626,0.9756
32,income,0.9454,0.7977,0.9112
32,marital,0.994,0.9665,0.9775
33,income,0.943,0.7947,0.9057
33,marital,0.9922,0.9615,0.9706
34,income,0.9448,0.7863,0.8602
34,marital,0.9893,0.9585,0.9677
35,income,0.9453,0.7966,0.92
35,marital,0.9905,0.962,0.9692
36,income,0.9435,0.8019,0.9274
36,marital,0.9848,0.9573,0.9684
37,income,0.9463,0.7811,0.8514
37,marital,0.9539,0.9288,0.9386
38,income,0.9443,0.7787,0.8401
38,marital,0.9517,0.9273,0.9365
39,income,0.9439,0.7908,0.9137
39,marital,0.9555,0.9324,0.9425
40,income,0.9461,0.7844,0.8753
40,marital,0.9483,0.9225,0.9303
41,income,0.9467,0.7876,0.8799
41,marital,0.9427,0.9198,0.9267
42,income,0.9468,0.782,0.8455
42,marital,0.9483,0.926,0.9327
43,income,0.9465,0.7846,0.8654
43,marital,0.9538,0.9309,0.9381
44,income,0.9455,0.788,0.8964
44,marital,0.9529,0.9293,0.9354
45,income,0.9442,0.7724,0.8162
45,marital,0.9656,0.9442,0.9527
46,income,0.9465,0.7909,0.8933
46,marital,0.9619,0.9419,0.9507
47,income,0.9451,0.792,0.8938
47,marital,0.9654,0.945,0.9531
48,income,0.9457,0.789,0.8947
48,marital,0.9669,0.9461,0.9542
49,income,0.9468,0.7765,0.8263
49,marital,0.9868,0.964,0.9679
50,income,0.9457,0.781,0.8177
50,marital,0.9851,0.9545,0.9657
51,income,0.9472,0.7795,0.8331
51,marital,0.9901,0.9615,0.9718
52,income,0.9455,0.78,0.8331
52,marital,0.9876,0.957,0.9675
53,income,0.9469,0.7765,0.8242
53,marital,0.9866,0.9574,0.9673
54,income,0.9464,0.7911,0.8854
54,marital,0.9794,0.9586,0.9626
55,income,0.9438,0.769,0.7986
55,marital,0.9826,0.9568,0.9658
56,income,0.9468,0.7816,0.8528
56,marital,0.9797,0.9581,0.9623
57,income,0.947,0.7842,0.8587
57,marital,0.976,0.9537,0.9583
58,income,0.9471,0.7739,0.818
58,marital,0.9734,0.95,0.9584
59,income,0.9457,0.7881,0.8835
59,marital,0.9672,0.9466,0.9519
60,income,0.9472,0.7764,0.8188
60,marital,0.9615,0.9431,0.9466
61,income,0.9462,0.7852,0.8398
61,marital,0.9625,0.9426,0.947
62,income,0.9461,0.7839,0.8419
62,marital,0.9584,0.9464,0.9475
63,income,0.9466,0.7826,0.8472
63,marital,0.9551,0.9408,0.9441
64,income,0.9465,0.7728,0.8062
64,marital,0.952,0.9392,0.9407
65,income,0.9461,0.7859,0.8581
65,marital,0.9518,0.9359,0.9392
66,income,0.9459,0.7898,0.8913
66,marital,0.9556,0.9376,0.9412
67,income,0.9469,0.7666,0.7975
67,marital,0.9514,0.9392,0.942
68,income,0.9467,0.7808,0.823
68,marital,0.9424,0.9299,0.9336
69,income,0.9463,0.7663,0.8231
69,marital,0.9472,0.9331,0.9375
70,income,0.9462,0.7593,0.8006
70,marital,0.9482,0.9343,0.9369
71,income,0.9454,0.7698,0.8549
71,marital,0.9536,0.9357,0.9387
72,income,0.9471,0.7626,0.8014
72,marital,0.943,0.9269,0.9301
73,income,0.9465,0.7602,0.7942
73,marital,0.954,0.9376,0.9403
74,income,0.9462,0.7797,0.8606
74,marital,0.9536,0.9373,0.9399
75,income,0.9457,0.7563,0.7882
75,marital,0.9577,0.9377,0.9413
76,income,0.9461,0.7576,0.7925
76,marital,0.9497,0.9347,0.9373
77,income,0.9472,0.7755,0.8128
77,marital,0.9409,0.9256,0.9282
78,income,0.9473,0.7703,0.8171
78,marital,0.9532,0.9359,0.9402
79,income,0.9451,0.7643,0.8464
79,marital,0.9525,0.9351,0.9391
80,income,0.9476,0.7612,0.7947
80,marital,0.9583,0.9408,0.9446
81,income,0.9474,0.7591,0.7911
81,marital,0.9576,0.9383,0.9431
82,income,0.9471,0.7625,0.7984
82,marital,0.9574,0.94,0.943
83,income,0.947,0.7609,0.7978
83,marital,0.9513,0.9341,0.9376
84,income,0.9444,0.7448,0.7719
84,marital,0.9611,0.9413,0.9439
85,income,0.9472,0.7701,0.8047
85,marital,0.9644,0.9441,0.9482
86,income,0.9467,0.769,0.8239
86,marital,0.9558,0.9385,0.9406
87,income,0.947,0.7505,0.7872
87,marital,0.9544,0.9366,0.9385
88,income,0.9475,0.7538,0.8007
88,marital,0.9576,0.94,0.9425
89,income,0.9473,0.765,0.8111
89,marital,0.9554,0.9368,0.9392
90,income,0.9467,0.7551,0.7799
90,marital,0.9619,0.9452,0.9466
91,income,0.9458,0.7508,0.775
91,marital,0.9648,0.9466,0.9478
92,income,0.9475,0.7554,0.8045
92,marital,0.9668,0.9512,0.9515
93,income,0.9475,0.7505,0.7864
93,marital,0.9505,0.9342,0.9375
94,income,0.9469,0.7633,0.8275
94,marital,0.9668,0.9449,0.9477
95,income,0.9477,0.7496,0.788
95,marital,0.9692,0.9501,0.9525
96,income,0.9471,0.7473,0.7857
96,marital,0.9664,0.9486,0.9502
97,income,0.9478,0.7593,0.8015
97,marital,0.959,0.9418,0.9445
98,income,0.947,0.7533,0.7915
98,marital,0.9569,0.9401,0.9423
99,income,0.9434,0.7449,0.762
99,marital,0.9592,0.9414,0.9434
0,income,0.7226,0.7241,0.7282
0,marital,0.9894,0.9817,0.9857
1,income,0.7215,0.7242,0.7252
1,marital,0.9884,0.9799,0.9791
2,income,0.6803,0.6883,0.6933
2,marital,0.991,0.9873,0.9857
3,income,0.7292,0.7295,0.7267
3,marital,0.9915,0.9874,0.9856
4,income,0.7283,0.7286,0.7268
4,marital,0.9921,0.9859,0.9887
5,income,0.734,0.737,0.7323
5,marital,0.9927,0.9701,0.9835
6,income,0.7336,0.7365,0.7297
6,marital,0.9922,0.9813,0.9883
7,income,0.7322,0.7358,0.7349
7,marital,0.9927,0.966,0.9826
8,income,0.7344,0.7388,0.7292
8,marital,0.993,0.9646,0.9839
9,income,0.734,0.7375,0.7339
9,marital,0.9847,0.9789,0.9791
10,income,0.7319,0.7335,0.7295
10,marital,0.989,0.9663,0.9786
11,income,0.7339,0.7403,0.733
11,marital,0.993,0.9828,0.9868
12,income,0.7332,0.737,0.7317
12,marital,0.9927,0.9838,0.9882
13,income,0.7325,0.7364,0.7298
13,marital,0.9931,0.9794,0.9873
14,income,0.7337,0.7371,0.7323
14,marital,0.9935,0.9787,0.988
15,income,0.7326,0.7336,0.728
15,marital,0.9936,0.9615,0.9864
16,income,0.7391,0.7387,0.7361
16,marital,0.9932,0.9717,0.9856
17,income,0.7583,0.7574,0.7538
17,marital,0.9935,0.9616,0.9813
18,income,0.76,0.7565,0.7568
18,marital,0.9929,0.9724,0.9842
19,income,0.7617,0.7601,0.7537
19,marital,0.9922,0.9838,0.9871
20,income,0.7597,0.7556,0.7555
20,marital,0.9933,0.9666,0.9827
21,income,0.7584,0.7527,0.7487
21,marital,0.9936,0.959,0.9781
22,income,0.7605,0.7572,0.7593
22,marital,0.9933,0.9704,0.9877
23,income,0.7613,0.7549,0.755
23,marital,0.9935,0.973,0.9882
24,income,0.7618,0.7623,0.7596
24,marital,0.9937,0.9683,0.9824
25,income,0.7593,0.7576,0.7506
25,marital,0.9938,0.9696,0.9858
26,income,0.7608,0.7579,0.7579
26,marital,0.9926,0.987,0.9869
27,income,0.7603,0.7538,0.7532
27,marital,0.9933,0.9819,0.9869
28,income,0.7607,0.7564,0.7576
28,marital,0.9936,0.9813,0.9869
29,income,0.7598,0.7555,0.759
29,marital,0.9934,0.9724,0.9854
